nhl_id,ff_id,playerFullName,teamAbbrevs,positionCode,gamesPlayed,playerType,freeAgent,fantasy_points_total,fantasy_points_per_game,hits,blockedShots,realtimeTOI
8477494,,Jonathan Drouin,NYI,L,9,Skater,0,29.35,3.261,4,4,1080.11
8478416,,Erik Cernak,TBL,D,11,Skater,0,29.299999999999997,2.664,26,26,1142.18
8475883,,Frederik Andersen,CAR,G,6,Goalie,0,29.25,4.875,0,0,0
8476999,,Linus Ullmark,OTT,G,10,Goalie,0,29.25,2.925,0,0,0
8482097,,Jack Quinn,BUF,R,11,Skater,0,29.200000000000003,2.655,4,4,902.54
8477409,,Carter Verhaeghe,FLA,C,11,Skater,0,29.15,2.65,7,3,1073.9
8478042,,Viktor Arvidsson,BOS,L,13,Skater,0,29.15,2.242,8,5,834.0
8480185,,Eetu Luostarinen,FLA,C,11,Skater,0,29.1,2.645,26,12,995.72
8479066,,Ryan Lomberg,CGY,L,12,Skater,0,29.0,2.417,49,5,539.5
8475760,,Nick Bjugstad,STL,C,11,Skater,0,28.95,2.632,25,10,616.18
8480798,,Philipp Kurashev,SJS,C,9,Skater,0,28.95,3.217,8,5,1071.0
8484166,,Adam Fantilli,CBJ,C,10,Skater,0,28.900000000000002,2.89,14,5,958.2
8476932,,Anthony Stolarz,TOR,G,8,Goalie,0,28.75,3.594,0,0,0
8475794,,Tyler Seguin,DAL,C,11,Skater,0,28.349999999999998,2.577,8,5,1042.81
8478013,,Jake Walman,EDM,D,6,Skater,0,28.3,4.717,3,14,1190.0
8484762,,Beckett Sennecke,ANA,R,9,Skater,0,28.299999999999997,3.144,11,5,1047.55
8480995,,Pontus Holmberg,TBL,R,11,Skater,0,28.200000000000003,2.564,17,7,738.27
8475765,,Vladimir Tarasenko,MIN,R,12,Skater,0,28.2,2.35,8,5,958.41
8479369,,Andrew Peeke,BOS,D,13,Skater,0,28.2,2.169,18,30,1141.07
8480145,,Neal Pionk,WPG,D,11,Skater,0,28.1,2.555,16,19,1427.36
8481806,,Louis Crevier,CHI,D,10,Skater,0,28.1,2.81,15,6,753.7
8477429,,Andrew Copp,DET,C,11,Skater,0,28.05,2.55,10,9,906.54
8474716,,Jared Spurgeon,MIN,D,12,Skater,0,28.049999999999997,2.337,21,21,1275.33
8481692,,Dustin Wolf,CGY,G,10,Goalie,0,28.0,2.8,0,0,0
8474563,,Drew Doughty,LAK,D,12,Skater,0,27.950000000000003,2.329,9,17,1429.5
8480336,,Sean Walker,CAR,D,10,Skater,0,27.900000000000002,2.79,25,17,1435.3
8473422,,Nick Foligno,CHI,L,8,Skater,0,27.8,3.475,23,7,885.0
8481527,,Kaedan Korczak,VGK,D,11,Skater,0,27.75,2.523,22,19,1004.9
8478500,,Ivan Provorov,CBJ,D,10,Skater,0,27.7,2.77,8,14,1438.5
8476902,,Esa Lindell,DAL,D,11,Skater,0,27.6,2.509,11,22,1354.0
8480848,,Ty Dellandrea,SJS,C,11,Skater,0,27.500000000000004,2.5,27,7,787.18
8477948,,Travis Sanheim,PHI,D,10,Skater,0,27.450000000000003,2.745,9,22,1587.5
8475184,,Chris Kreider,ANA,L,5,Skater,0,27.4,5.48,5,1,1046.6
8482511,,Mason Lohrei,BOS,D,11,Skater,0,27.35,2.486,5,14,1086.9
8473533,,Jordan Staal,CAR,C,10,Skater,0,27.25,2.725,18,5,923.8
8480188,,Fabian Zetterlund,OTT,L,12,Skater,0,27.25,2.271,23,4,824.75
8478474,,Lawson Crouse,UTA,L,11,Skater,0,27.200000000000003,2.473,31,6,875.09
8479293,,Brandon Tanev,UTA,L,11,Skater,0,27.1,2.464,45,7,640.63
8475791,,Taylor Hall,CAR,L,10,Skater,0,27.0,2.7,6,4,844.1
8477950,,Tony DeAngelo,NYI,D,10,Skater,0,27.0,2.7,8,11,1111.8
8482408,,Jeff Malott,LAK,L,10,Skater,0,26.900000000000002,2.69,30,2,448.9
8484258,,Sam Malinski,COL,D,12,Skater,0,26.85,2.238,4,14,903.91
8483506,,Sam Rinzel,CHI,D,11,Skater,0,26.700000000000003,2.427,12,15,1195.27
8471817,,Ryan Reaves,SJS,R,10,Skater,0,26.7,2.67,37,1,402.6
8481006,,Tyler Tucker,STL,D,11,Skater,0,26.650000000000002,2.423,16,8,771.81
8477932,,Aaron Ekblad,FLA,D,11,Skater,0,26.65,2.423,12,16,1430.9
8475784,,Jeff Skinner,SJS,L,10,Skater,0,26.55,2.655,4,2,808.4
8481624,,Ilya Mikheyev,CHI,R,9,Skater,0,26.55,2.95,8,4,1067.22
8476374,,Sean Kuraly,BOS,C,13,Skater,0,26.5,2.038,13,9,843.76
8471685,,Anze Kopitar,LAK,C,8,Skater,0,26.35,3.294,9,9,1168.12
8477935,,Sam Bennett,FLA,C,11,Skater,0,26.200000000000003,2.382,23,5,1048.72
8478975,,Mason Marchment,SEA,L,9,Skater,0,26.200000000000003,2.911,12,4,938.44
8476905,,Chandler Stephenson,SEA,C,10,Skater,0,26.15,2.615,1,10,1230.8
8482705,,Cole Sillinger,CBJ,C,10,Skater,0,26.0,2.6,10,1,905.1
8476906,,Shayne Gostisbehere,CAR,D,6,Skater,0,25.9,4.317,2,8,874.33
8480023,,Robert Thomas,STL,C,8,Skater,0,25.9,3.237,3,6,1122.75
8479675,,Trevor Moore,LAK,L,11,Skater,0,25.800000000000004,2.345,4,6,956.27
8477527,,Ross Johnston,ANA,L,8,Skater,0,25.8,3.225,18,2,519.62
8477989,,Christian Dvorak,PHI,C,10,Skater,0,25.799999999999997,2.58,8,6,942.1
8480834,,Ty Emberson,EDM,D,12,Skater,0,25.75,2.146,16,19,930.91
8480280,,Jeremy Swayman,BOS,G,7,Goalie,0,25.75,3.679,0,0,0
8481605,,Jackson LaCombe,ANA,D,9,Skater,0,25.6,2.844,9,19,1536.88
8479359,,Beck Malenstyn,BUF,L,10,Skater,0,25.599999999999998,2.56,36,13,686.1
8482146,,Luke Evangelista,NSH,R,11,Skater,0,25.499999999999996,2.318,1,3,822.45
8482679,,Matt Coronato,CGY,R,11,Skater,0,25.45,2.314,1,4,1014.81
8478136,,Jake Middleton,MIN,D,12,Skater,0,25.4,2.117,19,21,1039.41
8481563,,Drew Helleson,ANA,D,9,Skater,0,25.35,2.817,7,7,1134.22
8475848,,Brendan Gallagher,MTL,R,11,Skater,0,25.2,2.291,9,1,815.54
8481522,,Peyton Krebs,BUF,C,11,Skater,0,25.1,2.282,25,5,773.27
8482671,,Owen Power,BUF,D,10,Skater,0,25.05,2.505,7,9,1301.6
8479999,,Casey Mittelstadt,BOS,C,12,Skater,0,25.049999999999997,2.087,1,6,850.16
8476826,,Yanni Gourde,TBL,C,11,Skater,0,24.900000000000002,2.264,17,5,945.81
8478438,,Thomas Novak,PIT,C,12,Skater,0,24.900000000000002,2.075,4,5,712.16
8478020,,Michael Amadio,OTT,R,12,Skater,0,24.85,2.071,16,12,882.08
8476372,,Nick Seeler,PHI,D,10,Skater,0,24.8,2.48,22,18,1219.9
8478434,,Keegan Kolesar,VGK,R,11,Skater,0,24.799999999999997,2.255,30,11,663.09
8480246,,Nick Perbix,NSH,D,12,Skater,0,24.75,2.063,5,18,1254.58
8477506,,Ryan Pulock,NYI,D,10,Skater,0,24.700000000000003,2.47,9,19,1152.2
8480817,,K'Andre Miller,CAR,D,6,Skater,0,24.7,4.117,6,8,1411.66
8477503,,Max Domi,TOR,C,11,Skater,0,24.65,2.241,2,6,789.54
8479982,,Conor Timmins,BUF,D,11,Skater,0,24.65,2.241,7,25,1221.18
8483485,,Denton Mateychuk,CBJ,D,10,Skater,0,24.55,2.455,9,18,1115.9
8482142,,Jamie Drysdale,PHI,D,10,Skater,0,24.5,2.45,3,14,1323.2
8481568,,Alex Vlasic,CHI,D,10,Skater,0,24.45,2.445,11,17,1292.8
8480855,,Jack McBain,UTA,C,11,Skater,0,24.400000000000002,2.218,24,7,822.81
8476889,,Radek Faksa,DAL,C,11,Skater,0,24.35,2.214,19,9,739.9
8484387,,Matvei Michkov,PHI,R,10,Skater,0,24.35,2.435,8,2,900.7
8481032,,Paul Cotter,NJD,L,11,Skater,0,24.25,2.205,30,3,729.81
8484223,,Axel Sandin-Pellikka,DET,D,11,Skater,0,24.2,2.2,3,17,1139.18
8479981,,Jonah Gadjovich,FLA,L,10,Skater,0,24.099999999999998,2.41,30,3,476.6
8481122,,Simon Benoit,TOR,D,11,Skater,0,24.050000000000004,2.186,29,14,1041.63
8478055,,Gustav Forsling,FLA,D,11,Skater,0,24.05,2.186,14,13,1355.45
8483425,,Lian Bichsel,DAL,D,11,Skater,0,24.05,2.186,36,14,873.45
8480835,,Jack Drury,COL,C,12,Skater,0,23.900000000000002,1.992,5,12,871.41
8480860,,Kevin Bahl,CGY,D,12,Skater,0,23.900000000000002,1.992,9,17,1254.75
8476457,,Adam Larsson,SEA,D,10,Skater,0,23.9,2.39,16,22,1331.3
8476429,,Scott Mayfield,NYI,D,10,Skater,0,23.8,2.38,5,15,1081.3
8481546,,Cam York,PHI,D,7,Skater,0,23.8,3.4,0,15,1507.0
8478472,,Mathieu Joseph,STL,R,11,Skater,0,23.700000000000003,2.155,22,5,766.72
8478366,,Frank Vatrano,ANA,R,9,Skater,0,23.65,2.628,28,6,774.55
8477454,,Adam Erne,DAL,L,8,Skater,0,23.6,2.95,32,6,614.5
8478133,,Jake Evans,MTL,C,11,Skater,0,23.3,2.118,14,13,979.81
8478233,,Andrew Mangiapane,EDM,L,12,Skater,0,23.15,1.929,10,6,943.0
8476879,,Cody Ceci,LAK,D,12,Skater,0,23.05,1.921,7,15,1073.16
8476871,,Tanner Pearson,WPG,L,11,Skater,0,23.0,2.091,12,8,665.72
8479365,,Trent Frederic,EDM,C,12,Skater,0,23.0,1.917,33,4,754.16
8483548,,Brandon Bussi,CAR,G,4,Goalie,0,23.0,5.75,0,0,0
8475188,,Brayden McNabb,VGK,D,11,Skater,0,22.85,2.077,16,36,1290.45
8476434,,John Gibson,DET,G,6,Goalie,0,22.75,3.792,0,0,0
8476914,,Joonas Korpisalo,BOS,G,6,Goalie,0,22.75,3.792,0,0,0
8475231,,Casey Cizikas,NYI,C,10,Skater,0,22.650000000000002,2.265,27,7,642.2
8475324,,Nick Jensen,OTT,D,12,Skater,0,22.65,1.887,12,16,1107.58
8478840,,Will Borgen,NYR,D,12,Skater,0,22.65,1.887,18,16,1131.33
8476923,,Damon Severson,CBJ,D,10,Skater,0,22.6,2.26,10,12,1190.2
8481582,,Nicholas Robertson,TOR,L,10,Skater,0,22.55,2.255,12,0,729.1
8478507,,John Marino,UTA,D,11,Skater,0,22.5,2.045,2,11,1213.72
8479372,,Josh Mahura,SEA,D,10,Skater,0,22.5,2.25,11,17,939.4
8480009,,Eeli Tolvanen,SEA,R,10,Skater,0,22.450000000000003,2.245,27,10,900.7
8485414,,Ben Kindel,PIT,C,10,Skater,0,22.45,2.245,3,8,792.1
8477955,,Jared McCann,SEA,L,5,Skater,0,22.400000000000002,4.48,7,4,1037.4
8474679,,Gustav Nyquist,WPG,R,11,Skater,0,22.4,2.036,6,5,739.18
8475764,,Cam Fowler,STL,D,11,Skater,0,22.249999999999996,2.023,1,8,1381.36
8477456,,J.T. Compher,DET,L,11,Skater,0,22.15,2.014,3,7,1008.27
8478874,,Adam Gaudette,SJS,R,9,Skater,0,22.1,2.456,5,0,642.22
8480003,,Jesper Boqvist,FLA,C,11,Skater,0,22.1,2.009,31,6,692.09
8477497,,Sean Monahan,CBJ,C,10,Skater,0,21.999999999999996,2.2,8,1,1113.6
8474141,,Patrick Kane,DET,R,5,Skater,0,21.95,4.39,2,1,1034.2
8482145,,Mavrik Bourque,DAL,C,11,Skater,0,21.900000000000002,1.991,6,9,892.18
8480043,,Timothy Liljegren,SJS,D,8,Skater,0,21.9,2.737,10,18,1370.87
8476455,,Gabriel Landeskog,COL,L,12,Skater,0,21.75,1.813,19,3,852.58
8482982,,Jet Greaves,CBJ,G,5,Goalie,0,21.75,4.35,0,0,0
8484783,,Artyom Levshunov,CHI,D,10,Skater,0,21.650000000000002,2.165,12,4,888.1
8477969,,Marcus Pettersson,VAN,D,12,Skater,0,21.6,1.8,7,20,1228.25
8476869,,Brady Skjei,NSH,D,12,Skater,0,21.55,1.796,10,10,1393.91
8478462,,Nicolas Roy,TOR,C,11,Skater,0,21.500000000000004,1.955,14,9,813.45
8475462,,Radko Gudas,ANA,D,7,Skater,0,21.400000000000002,3.057,23,12,934.71
8480035,,Henri Jokiharju,BOS,D,13,Skater,0,21.400000000000002,1.646,10,14,1081.69
8476467,,Jamie Oleksiak,SEA,D,10,Skater,0,21.4,2.14,16,18,1041.5
8480830,,Andrei Svechnikov,CAR,R,10,Skater,0,21.4,2.14,7,1,891.0
8475343,,Nic Dowd,WSH,C,10,Skater,0,21.35,2.135,17,5,891.0
8478569,,Noel Acciari,PIT,C,11,Skater,0,21.35,1.941,18,10,841.54
8482201,,Gage Goncalves,TBL,C,11,Skater,0,21.300000000000004,1.936,12,9,726.27
8476422,,Mike Reilly,CAR,D,7,Skater,0,21.3,3.043,3,9,1102.57
8475220,,Marcus Foligno,MIN,L,11,Skater,0,21.250000000000004,1.932,33,9,787.09
8478970,,Jalen Chatfield,CAR,D,10,Skater,0,21.25,2.125,9,12,1276.4
8477968,,Alex Nedeljkovic,SJS,G,5,Goalie,0,21.25,4.25,0,0,0
8481789,,Tye Kartye,SEA,L,10,Skater,0,21.200000000000003,2.12,29,4,709.2
8478904,,Steven Lorentz,TOR,C,8,Skater,0,21.2,2.65,18,5,596.37
8483690,,Noah Laba,NYR,C,12,Skater,0,21.15,1.762,10,10,684.66
8477488,,Brett Pesce,NJD,D,9,Skater,0,21.1,2.344,4,24,1179.33
8479371,,Dante Fabbro,CBJ,D,10,Skater,0,21.1,2.11,3,20,1038.1
8478047,,Michael Bunting,NSH,L,12,Skater,0,21.050000000000004,1.754,4,6,869.58
8474564,,Steven Stamkos,NSH,C,12,Skater,0,20.900000000000002,1.742,5,7,1044.83
8481523,,Kirby Dach,MTL,C,8,Skater,0,20.900000000000002,2.613,11,9,814.5
8483497,,Jani Nyman,SEA,R,10,Skater,0,20.85,2.085,11,2,648.8
8480762,,Eric Robinson,CAR,L,7,Skater,0,20.75,2.964,9,1,597.14
8478458,,Jack Roslovic,EDM,C,10,Skater,0,20.450000000000003,2.045,4,4,944.4
8480842,,Filip Hallander,PIT,C,11,Skater,0,20.45,1.859,3,4,792.18
8475755,,Alexander Petrovic,DAL,D,9,Skater,0,20.400000000000002,2.267,16,13,802.44
8477903,,Garnet Hathaway,PHI,R,10,Skater,0,20.400000000000002,2.04,33,9,577.7
8484180,,Samuel Honzek,CGY,L,10,Skater,0,20.400000000000002,2.04,23,3,730.6
8477940,,Nikolaj Ehlers,CAR,L,10,Skater,0,20.4,2.04,5,3,1029.7
8477839,,Conor Sheary,NYR,L,12,Skater,0,20.3,1.692,3,8,967.08
8479619,,Michael Carcone,UTA,L,9,Skater,0,20.2,2.244,9,3,624.11
8481598,,Philip Broberg,STL,D,11,Skater,0,20.2,1.836,4,8,1316.27
8482460,,Matt Rempe,NYR,C,9,Skater,0,20.2,2.244,30,2,588.44
8479998,,Mikey Anderson,LAK,D,12,Skater,0,20.150000000000002,1.679,16,19,1196.91
8485493,,David Tomasek,EDM,R,11,Skater,0,20.15,1.832,7,1,740.81
8481043,,Cole Koepke,WPG,L,11,Skater,0,20.099999999999998,1.827,30,3,601.72
8482111,,Justin Barron,NSH,D,12,Skater,0,20.05,1.671,11,15,935.66
8476822,,Luke Glendening,NJD,C,11,Skater,0,20.0,1.818,19,10,647.72
8476341,,Anton Forsberg,LAK,G,4,Goalie,0,20.0,5.0,0,0,0
8479520,,Brandon Duhaime,WSH,R,10,Skater,0,19.95,1.995,30,5,773.4
8479944,,Zach Aston-Reese,CBJ,C,8,Skater,0,19.900000000000002,2.488,21,4,617.87
8481013,,Jonatan Berggren,DET,R,7,Skater,0,19.9,2.843,5,0,765.28
8482660,,Kent Johnson,CBJ,C,10,Skater,0,19.9,1.99,1,5,923.2
8481726,,Adam Edstrom,NYR,C,12,Skater,0,19.8,1.65,26,5,599.16
8480078,,Filip Chytil,VAN,C,6,Skater,0,19.75,3.292,3,4,938.16
8482691,,Aatu Raty,VAN,C,10,Skater,0,19.700000000000003,1.97,27,4,759.8
8479351,,Sam Steel,DAL,C,11,Skater,0,19.6,1.782,15,7,1046.72
8484136,,Max Sasson,VAN,C,9,Skater,0,19.6,2.178,4,10,603.55
8482475,,Yegor Chinakhov,CBJ,R,7,Skater,0,19.55,2.793,5,2,619.42
8477018,,Ben Hutton,VGK,D,10,Skater,0,19.45,1.945,5,13,926.7
8480727,,Zach Whitecloud,VGK,D,11,Skater,0,19.45,1.768,23,13,1039.81
8482117,,Lukas Reichel,"CHI,VAN",L,9,Skater,0,19.45,2.161,3,4,772.0
8479992,,Michael Rasmussen,DET,C,10,Skater,0,19.400000000000002,1.94,11,9,703.2
8481056,,Spencer Stastney,NSH,D,12,Skater,0,19.400000000000002,1.617,1,9,925.33
8481580,,Connor McMichael,WSH,C,10,Skater,0,19.400000000000002,1.94,4,5,919.1
8481704,,Juuso Parssinen,NYR,C,8,Skater,0,19.3,2.413,8,8,538.0
8478882,,Vladislav Gavrikov,NYR,D,12,Skater,0,19.25,1.604,3,19,1391.58
8477992,,Jonas Johansson,TBL,G,3,Goalie,0,19.25,6.417,0,0,0
8477416,,Oliver Bjorkstrand,TBL,R,11,Skater,0,19.2,1.745,9,3,840.81
8477220,,Nate Schmidt,UTA,D,11,Skater,0,19.15,1.741,14,11,1247.0
8482103,,Ozzy Wiesblatt,NSH,C,9,Skater,0,19.05,2.117,21,5,660.0
8481606,,Jordan Spence,OTT,D,5,Skater,0,19.0,3.8,7,3,1068.0
8471734,,Jonathan Quick,NYR,G,3,Goalie,0,19.0,6.333,0,0,0
8481754,,Nikita Nesterenko,ANA,C,7,Skater,0,18.85,2.693,15,4,779.57
8477407,,Anthony Duclair,NYI,L,10,Skater,0,18.8,1.88,0,7,949.6
8484794,,Michael Brandsegg-Nygård,DET,R,9,Skater,0,18.8,2.089,28,3,747.0
8482055,,Drew O'Connor,VAN,L,12,Skater,0,18.75,1.563,10,7,847.91
8481068,,Yegor Sharangovich,CGY,C,10,Skater,0,18.7,1.87,3,5,896.0
8476473,,Connor Murphy,CHI,D,11,Skater,0,18.65,1.695,9,13,944.18
8482896,,Tyson Kozak,BUF,C,7,Skater,0,18.450000000000003,2.636,19,4,592.14
8476456,,Jonathan Huberdeau,CGY,L,7,Skater,0,18.45,2.636,3,3,1199.0
8476479,,Phillip Danault,LAK,C,12,Skater,0,18.400000000000002,1.533,12,2,1014.91
8484911,,Collin Graf,SJS,R,10,Skater,0,18.4,1.84,11,5,879.9
8474568,,Luke Schenn,WPG,D,10,Skater,0,18.300000000000004,1.83,24,12,790.0
8480947,,Kevin Lankinen,VAN,G,5,Goalie,0,18.25,3.65,0,0,0
8478831,,Kevin Stenlund,UTA,C,11,Skater,0,18.2,1.655,8,13,949.45
8476292,,Ondrej Palat,NJD,L,11,Skater,0,18.1,1.645,18,11,754.9
8482087,,Kaiden Guhle,MTL,D,5,Skater,0,18.05,3.61,16,5,1154.4
8476981,,Josh Anderson,MTL,R,11,Skater,0,18.0,1.636,12,6,907.9
8479324,,Ryan Lindgren,SEA,D,10,Skater,0,17.950000000000003,1.795,6,18,1113.0
8482095,,Tyler Kleven,OTT,D,10,Skater,0,17.95,1.795,16,20,936.5
8480849,,Barrett Hayton,UTA,C,9,Skater,0,17.9,1.989,1,3,963.0
8482929,,Emil Lilleberg,TBL,D,11,Skater,0,17.8,1.618,16,8,861.27
8475208,,Brian Dumoulin,LAK,D,12,Skater,0,17.75,1.479,11,18,1203.5
8478009,,Ilya Sorokin,NYI,G,7,Goalie,0,17.75,2.536,0,0,0
8473507,,Jeff Petry,FLA,D,11,Skater,0,17.65,1.605,8,11,887.36
8478463,,Anthony Beauvillier,WSH,L,10,Skater,0,17.65,1.765,14,1,827.0
8475906,,John Klingberg,SJS,D,5,Skater,0,17.55,3.51,8,8,1259.8
8480829,,Jesperi Kotkaniemi,CAR,C,8,Skater,0,17.55,2.194,10,7,611.87
8481711,,Matias Maccelli,TOR,L,11,Skater,0,17.5,1.591,1,4,824.72
8482655,,J.J. Moser,TBL,D,9,Skater,0,17.5,1.944,10,8,1266.88
8479353,,Brett Howden,VGK,C,7,Skater,0,17.35,2.479,16,1,793.14
8478443,,Brandon Carlo,TOR,D,11,Skater,0,17.3,1.573,6,14,1182.54
8479496,,David Rittich,NYI,G,3,Goalie,0,17.25,5.75,0,0,0
8481607,,Albert Johansson,DET,D,11,Skater,0,17.2,1.564,10,13,913.0
8476463,,Jonas Brodin,MIN,D,11,Skater,0,17.05,1.55,1,20,1264.0
8479414,,Nathan Bastian,DAL,R,11,Skater,0,17.05,1.55,23,3,426.72
8475714,,Calle Jarnkrok,TOR,C,8,Skater,0,16.900000000000002,2.113,3,2,675.25
8477478,,William Carrier,CAR,L,7,Skater,0,16.9,2.414,14,1,619.42
8478911,,Matt Roy,WSH,D,10,Skater,0,16.85,1.685,13,20,1150.5
8477480,,Eric Comrie,WPG,G,2,Goalie,0,16.75,8.375,0,0,0
8477450,,Jason Dickinson,CHI,C,8,Skater,0,16.700000000000003,2.088,6,6,863.37
8482074,,Connor Zary,CGY,C,11,Skater,0,16.6,1.509,7,3,782.45
8477425,,Miles Wood,CBJ,L,5,Skater,0,16.55,3.31,6,0,610.4
8482088,,Justin Sourdif,WSH,R,10,Skater,0,16.5,1.65,19,4,694.4
8480873,,Rasmus Sandin,WSH,D,7,Skater,0,16.4,2.343,16,10,1163.85
8481491,,Noah Philp,EDM,C,6,Skater,0,16.4,2.733,9,1,680.66
8484149,,Gavin Brindley,COL,C,12,Skater,0,16.3,1.358,12,4,521.16
8479370,,Tyson Jost,NSH,C,10,Skater,0,16.150000000000002,1.615,14,5,741.7
8483512,,Matt Savoie,EDM,C,12,Skater,0,16.15,1.346,3,8,790.16
8477810,,Joel Hanley,CGY,D,12,Skater,0,16.1,1.342,9,18,940.58
8482176,,Wyatt Kaiser,CHI,D,11,Skater,0,16.05,1.459,12,6,1177.0
8478178,,Darren Raddysh,TBL,D,7,Skater,0,16.0,2.286,5,4,889.85
8479576,,Vincent Desharnais,SJS,D,7,Skater,0,16.0,2.286,10,12,992.42
8476412,,Jordan Binnington,STL,G,9,Goalie,0,16.0,1.778,0,0,0
8476897,,Oskar Sundqvist,STL,C,5,Skater,0,15.900000000000002,3.18,7,2,844.2
8478399,,Jonas Siegenthaler,NJD,D,11,Skater,0,15.900000000000002,1.445,8,19,1168.81
8483455,,Isaac Howard,EDM,L,11,Skater,0,15.9,1.445,1,1,591.09
8476278,,Colin Blackwell,DAL,C,11,Skater,0,15.850000000000001,1.441,21,5,713.27
8480950,,Ilya Lyubushkin,DAL,D,9,Skater,0,15.850000000000001,1.761,11,14,952.0
8480801,,Brady Tkachuk,OTT,L,3,Skater,0,15.8,5.267,10,0,997.0
8479316,,Luke Kunin,FLA,C,10,Skater,0,15.75,1.575,16,12,628.5
8477938,,Haydn Fleury,WPG,D,10,Skater,0,15.700000000000003,1.57,17,14,942.2
8476994,,Vincent Hinostroza,MIN,C,12,Skater,0,15.7,1.308,13,3,679.08
8483678,,Elias Pettersson,VAN,D,12,Skater,0,15.600000000000001,1.3,13,15,852.33
8481035,,Samuel Ersson,PHI,G,4,Goalie,0,15.5,3.875,0,0,0
8477369,,Carson Soucy,NYR,D,8,Skater,0,15.450000000000001,1.931,11,6,913.12
8484158,,Easton Cowan,TOR,R,8,Skater,0,15.45,1.931,10,3,765.62
8478038,,Devon Toews,COL,D,12,Skater,0,15.400000000000002,1.283,2,13,1404.0
8473986,,Alex Killorn,ANA,L,9,Skater,0,15.4,1.711,7,4,976.11
8476624,,Barclay Goodrow,SJS,C,11,Skater,0,15.4,1.4,16,10,680.81
8482964,,Arber Xhekaj,MTL,D,10,Skater,0,14.85,1.485,13,6,637.2
8485402,,Michael Misa,SJS,C,6,Skater,0,14.8,2.467,2,4,719.83
8482803,,Olen Zellweger,ANA,D,9,Skater,0,14.75,1.639,4,8,1149.66
8478499,,Adin Hill,VGK,G,5,Goalie,0,14.75,2.95,0,0,0
8478859,,Niko Mikkola,FLA,D,11,Skater,0,14.600000000000001,1.327,7,17,1123.72
8479996,,Cody Glass,NJD,C,6,Skater,0,14.45,2.408,3,2,753.5
8478454,,Noah Juulsen,PHI,D,10,Skater,0,14.399999999999999,1.44,18,8,801.8
8477970,,Vitek Vanecek,UTA,G,3,Goalie,0,14.25,4.75,0,0,0
8481014,,Alexander Romanov,NYI,D,5,Skater,0,14.200000000000003,2.84,17,14,1109.6
8481532,,Alex Turcotte,LAK,C,12,Skater,0,14.200000000000001,1.183,3,4,551.0
8482482,,Adam Wilsby,NSH,D,11,Skater,0,14.15,1.286,4,7,1068.36
8483490,,Pavel Mintyukov,ANA,D,9,Skater,0,14.100000000000001,1.567,8,10,902.11
8476878,,Zemgus Girgensons,TBL,C,4,Skater,0,14.05,3.513,10,1,836.25
8477953,,Kasperi Kapanen,EDM,R,6,Skater,0,14.0,2.333,16,4,737.16
8485702,,Max Shabanov,NYI,R,6,Skater,0,14.0,2.333,5,0,703.0
8481481,,Blake Lizotte,PIT,C,12,Skater,0,13.950000000000001,1.163,11,7,855.16
8476917,,Adam Pelech,NYI,D,10,Skater,0,13.9,1.39,4,15,1134.3
8476967,,Brett Kulak,EDM,D,12,Skater,0,13.850000000000001,1.154,2,11,1123.58
8478452,,Caleb Jones,PIT,D,7,Skater,0,13.75,1.964,10,15,1030.28
8476891,,Matthew Grzelcyk,CHI,D,11,Skater,0,13.700000000000001,1.245,3,9,910.81
8477998,,Warren Foegele,LAK,L,10,Skater,0,13.65,1.365,12,1,802.3
8475191,,Reilly Smith,VGK,R,11,Skater,0,13.5,1.227,9,1,800.81
8477070,,Liam O'Brien,UTA,C,6,Skater,0,13.5,2.25,10,4,566.5
8484839,,Harrison Brunicke,PIT,D,7,Skater,0,13.350000000000001,1.907,3,13,969.85
8480068,,Ryan Poehling,ANA,C,9,Skater,0,13.3,1.478,3,3,642.66
8483395,,Arshdeep Bains,VAN,L,12,Skater,0,13.250000000000002,1.104,11,2,594.66
8480878,,Nils Lundkvist,DAL,D,4,Skater,0,13.100000000000001,3.275,3,5,959.75
8482148,,Hendrix Lapierre,WSH,C,9,Skater,0,13.100000000000001,1.456,11,2,632.11
8484386,,Dmitri Simashev,UTA,D,11,Skater,0,12.95,1.177,2,13,932.45
8481024,,Linus Karlsson,VAN,C,9,Skater,0,12.750000000000002,1.417,12,2,594.55
8480426,,Charle-Edouard D'Astous,TBL,D,4,Skater,0,12.75,3.188,5,4,879.25
8481525,,Matthew Robertson,NYR,D,7,Skater,0,12.700000000000001,1.814,9,7,1028.71
8474037,,James van Riemsdyk,DET,L,8,Skater,0,12.600000000000001,1.575,0,7,688.37
8483447,,Conor Geekie,TBL,C,6,Skater,0,12.55,2.092,15,5,601.5
8476925,,Colton Sissons,VGK,C,9,Skater,0,12.5,1.389,11,5,665.77
8484800,,Berkly Catton,SEA,C,5,Skater,0,12.25,2.45,1,4,832.8
8481719,,Max Crozier,TBL,D,4,Skater,0,12.100000000000001,3.025,6,2,786.75
8479292,,Charlie Lindgren,WSH,G,3,Goalie,0,12.0,4.0,0,0,0
8484241,,Matthew Wood,NSH,R,5,Skater,0,11.65,2.33,5,1,759.8
8481593,,Jayden Struble,MTL,D,7,Skater,0,11.6,1.657,9,4,902.28
8480887,,Jordan Harris,BOS,D,5,Skater,0,11.55,2.31,4,3,937.8
8482445,,Devin Cooley,CGY,G,3,Goalie,0,11.5,3.833,0,0,0
